created_in,entry_id,PM1.0_CF_ATM_ug/m3,PM2.5_CF_ATM_ug/m3,PM10.0_CF_ATM_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_CF_1_ug/m3
2017-12-01 00:00-01:00,782738.0,11.426666666666666,14.488222222222223,16.516000000000002,960.0,-77.04444444444445,72.46666666666667,43.355555555555554,14.488222222222223
2017-12-01 01:00-02:00,782782.0,9.211627906976744,12.046279069767442,14.09093023255814,707.0697674418604,-76.5813953488372,68.83720930232558,44.883720930232556,12.046279069767442
2017-12-01 02:00-03:00,782826.0,12.31711111111111,15.749555555555556,18.03088888888889,29.333333333333332,-75.42222222222222,67.33333333333333,47.84444444444444,15.749555555555556
2017-12-01 03:00-04:00,782870.5,16.30159090909091,21.08818181818182,24.443409090909093,36.72727272727273,-70.31818181818181,66.18181818181819,54.04545454545455,21.08818181818182
2017-12-01 04:00-05:00,782915.0,15.438888888888888,20.13511111111111,23.12377777777778,37.333333333333336,-70.13333333333334,64.82222222222222,61.2,20.111333333333334
2017-12-01 05:00-06:00,782960.0,14.020444444444445,18.128,21.476666666666667,81.33333333333333,-69.86666666666666,63.93333333333333,66.22222222222223,18.128
2017-12-01 06:00-07:00,783005.0,20.122888888888887,26.54222222222222,30.334444444444443,37.333333333333336,-70.44444444444444,62.48888888888889,67.66666666666667,26.54222222222222
2017-12-01 07:00-08:00,783050.0,16.84888888888889,22.06688888888889,25.16288888888889,81.33333333333333,-69.62222222222222,61.977777777777774,68.97777777777777,22.06688888888889
2017-12-01 08:00-09:00,783094.5,18.697272727272725,25.006818181818183,28.724545454545453,29.84090909090909,-70.02272727272727,60.86363636363637,68.43181818181819,25.006818181818183
2017-12-01 09:00-10:00,783139.0,20.476666666666667,27.185555555555556,30.509555555555554,36.0,-69.37777777777778,59.51111111111111,69.4,27.185555555555556
2017-12-01 10:00-11:00,783184.0,19.71377777777778,26.18288888888889,29.80088888888889,96.0,-70.24444444444444,59.4,69.0,26.18288888888889
2017-12-01 11:00-12:00,783229.0,16.670444444444446,21.529777777777777,25.130444444444443,156.0,-70.31111111111112,58.333333333333336,65.55555555555556,21.529777777777777
2017-12-01 12:00-13:00,783274.0,17.122888888888887,21.938666666666666,24.83222222222222,216.0,-69.82222222222222,59.0,60.4,21.938666666666666
2017-12-01 13:00-14:00,783319.0,14.758222222222223,18.456222222222223,20.852888888888888,276.0,-69.28888888888889,58.2,58.0,18.456222222222223
2017-12-01 14:00-15:00,783364.0,12.436444444444444,15.270222222222221,16.986,336.0,-69.04444444444445,58.06666666666667,55.37777777777778,15.270222222222221
2017-12-01 15:00-16:00,783407.0,12.653170731707316,16.148536585365854,18.23951219512195,393.9512195121951,-70.1219512195122,59.65853658536585,52.707317073170735,16.148536585365854
2017-12-01 16:00-17:00,783449.5,15.701363636363636,19.986363636363638,22.522045454545456,455.5681818181818,-73.9090909090909,77.29545454545455,34.81818181818182,19.986363636363638
2017-12-01 17:00-18:00,783494.0,16.648666666666667,21.266666666666666,23.764666666666667,516.0,-76.71111111111111,91.04444444444445,22.91111111111111,21.266666666666666
2017-12-01 18:00-19:00,783539.0,15.291333333333334,19.797333333333334,22.316444444444443,576.0,-76.4888888888889,96.5111111111111,18.466666666666665,19.792
2017-12-01 19:00-20:00,783584.0,16.149333333333335,21.109555555555556,24.125333333333334,636.0,-75.4888888888889,96.37777777777778,19.2,20.998666666666665
2017-12-01 20:00-21:00,783628.5,8.071136363636363,10.826818181818181,12.539318181818182,501.8863636363636,-69.77272727272727,87.18181818181819,25.886363636363637,10.826818181818181
2017-12-01 21:00-22:00,783673.0,6.046666666666667,8.369111111111112,9.904,45.333333333333336,-67.08888888888889,80.8,31.955555555555556,8.369111111111112
2017-12-01 22:00-23:00,783718.0,6.685555555555555,9.227777777777778,10.39711111111111,105.33333333333333,-65.71111111111111,78.66666666666667,34.46666666666667,9.227777777777778
2017-12-01 23:00-00:00,783762.5,6.1031818181818185,8.308181818181819,9.69909090909091,164.72727272727272,-70.45454545454545,77.0909090909091,36.40909090909091,8.308181818181819
2017-12-02 00:00-01:00,783806.5,6.399545454545454,9.241363636363637,10.669772727272727,226.0,-72.95454545454545,73.5,40.04545454545455,9.241363636363637
2017-12-02 01:00-02:00,783851.0,8.665777777777778,11.689777777777778,13.368666666666666,285.3333333333333,-74.8,69.95555555555555,43.55555555555556,11.689777777777778
2017-12-02 02:00-03:00,783896.0,13.163111111111112,16.735555555555557,18.899333333333335,345.3333333333333,-75.02222222222223,67.82222222222222,50.0,16.735555555555557
2017-12-02 03:00-04:00,783941.0,15.992222222222223,20.88711111111111,24.026222222222223,405.3333333333333,-74.64444444444445,66.17777777777778,53.8,20.88711111111111
2017-12-02 04:00-05:00,783986.0,24.188444444444446,31.112222222222222,35.193333333333335,465.3333333333333,-75.17777777777778,64.37777777777778,56.888888888888886,30.76711111111111
2017-12-02 05:00-06:00,784031.0,32.66422222222222,41.68977777777778,46.656888888888886,525.3333333333334,-73.71111111111111,63.53333333333333,58.4,37.708
2017-12-02 06:00-07:00,784076.0,30.685777777777776,38.49377777777778,43.31466666666667,585.3333333333334,-65.86666666666666,62.28888888888889,57.84444444444444,36.477777777777774
2017-12-02 07:00-08:00,784121.0,24.718444444444444,31.650444444444446,35.495333333333335,645.3333333333334,-65.44444444444444,61.68888888888889,56.84444444444444,30.717333333333332
2017-12-02 08:00-09:00,784166.0,17.443555555555555,22.996222222222222,26.188666666666666,705.3333333333334,-64.31111111111112,61.0,56.422222222222224,22.996222222222222
