created_in,entry_id,PM1.0_CF_ATM_ug/m3,PM2.5_CF_ATM_ug/m3,PM10.0_CF_ATM_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_CF_1_ug/m3
2017-12-24 16:00-17:00,94473.0,0.11733333333333333,0.3433333333333333,0.42488888888888887,300.0,-58.13333333333333,81.17777777777778,5.222222222222222,0.3433333333333333
2017-12-24 17:00-18:00,94518.0,0.5064444444444445,0.7748888888888888,0.944,360.0,-58.333333333333336,87.42222222222222,3.977777777777778,0.7748888888888888
2017-12-24 18:00-19:00,94563.0,2.1304444444444446,2.864,3.155111111111111,420.0,-58.8,88.64444444444445,6.2444444444444445,2.864
2017-12-24 19:00-20:00,94608.0,1.2542222222222221,1.8475555555555556,2.1462222222222223,480.0,-59.75555555555555,87.88888888888889,5.088888888888889,1.8475555555555556
2017-12-24 20:00-21:00,94653.0,1.1924444444444444,1.72,1.9293333333333333,540.0,-61.2,85.22222222222223,5.511111111111111,1.72
2017-12-24 21:00-22:00,94698.0,3.1222222222222222,4.222444444444444,4.566,600.0,-58.24444444444445,82.28888888888889,10.533333333333333,4.222444444444444
2017-12-24 22:00-23:00,94743.0,2.6644444444444444,3.5606666666666666,4.028,660.0,-58.044444444444444,79.24444444444444,13.733333333333333,3.5606666666666666
2017-12-24 23:00-00:00,94787.5,3.836590909090909,5.118863636363637,5.550909090909091,43.06818181818182,-58.02272727272727,75.06818181818181,23.477272727272727,5.118863636363637
2017-12-25 00:00-01:00,94832.0,5.579555555555555,7.217333333333333,7.736,86.66666666666667,-57.28888888888889,70.15555555555555,33.82222222222222,7.217333333333333
2017-12-25 01:00-02:00,94877.0,6.836444444444444,8.626666666666667,9.330666666666666,146.66666666666666,-57.53333333333333,65.42222222222222,40.4,8.626666666666667
2017-12-25 02:00-03:00,94922.0,4.966222222222222,6.251333333333333,6.697777777777778,206.66666666666666,-57.31111111111111,65.93333333333334,32.6,6.251333333333333
2017-12-25 03:00-04:00,94967.0,7.900888888888889,9.757333333333333,10.44111111111111,266.6666666666667,-57.8,65.13333333333334,35.48888888888889,9.757333333333333
2017-12-25 04:00-05:00,95012.0,4.258222222222222,5.429333333333333,5.946,326.6666666666667,-58.71111111111111,63.77777777777778,28.77777777777778,5.429333333333333
